"Date","SPYSIM","TLTSIM"
"1965-01-26",13498.37,11082.5
"1965-01-27",13545.02,11084.28
"1965-01-28",13585.49,11086.05
"1965-01-29",13599.65,11070.38
"1965-02-01",13604.52,11072.16
"1965-02-02",13601.66,11073.93
"1965-02-03",13615.82,11058.3
"1965-02-04",13608.32,11060.07
"1965-02-05",13566.78,11044.47
"1965-02-08",13515.95,11063.63
"1965-02-09",13562.6,11065.41
"1965-02-10",13443.7,11049.81
"1965-02-11",13303.13,11051.59
"1965-02-12",13402.39,11053.37
"1965-02-15",13388.7,11055.15
"1965-02-16",13328.59,11056.93
"1965-02-17",13345.85,11058.71
"1965-02-18",13390.95,11060.49
"1965-02-19",13417.49,11062.27
"1965-02-23",13485.81,11064.06
"1965-02-24",13569.59,11065.84
"1965-02-25",13576.01,11067.62
"1965-02-26",13613.38,11069.4
"1965-03-01",13587.31,11071.19
"1965-03-02",13612.3,11072.97
"1965-03-03",13592.42,11074.75
"1965-03-04",13550.88,11076.54
"1965-03-05",13524.82,11078.32
"1965-03-08",13531.24,11080.11
"1965-03-09",13511.36,11081.89
"1965-03-10",13489.94,11083.68
"1965-03-11",13547.42,11085.46
"1965-03-12",13597.16,11087.25
"1965-03-15",13603.58,11106.48
"1965-03-16",13588.34,11125.75
"1965-03-17",13573.11,11127.53
"1965-03-18",13542.4,11111.83
"1965-03-19",13547.97,11113.61
"1965-03-22",13547.97,11132.9
"1965-03-23",13565.14,11134.68
"1965-03-24",13591.67,11136.46
"1965-03-25",13554.23,11138.25
"1965-03-26",13455.95,11122.53
"1965-03-29",13431,11124.32
"1965-03-30",13459.08,11126.11
"1965-03-31",13454.41,11127.89
"1965-04-01",13480.94,11129.68
"1965-04-02",13515.26,11131.47
"1965-04-05",13516.83,11133.26
"1965-04-06",13513.72,11135.05
"1965-04-07",13523.08,11136.84
"1965-04-08",13601.09,11156.16
"1965-04-09",13683.78,11140.41
"1965-04-12",13744.62,11142.2
"1965-04-13",13761.79,11144
"1965-04-14",13794.55,11145.79
"1965-04-15",13782.08,11147.58
"1965-04-19",13839.8,11131.86
"1965-04-20",13833.57,11133.65
"1965-04-21",13810.17,11135.45
"1965-04-22",13886.62,11137.24
"1965-04-23",13903.78,11139.04
"1965-04-26",13906.9,11140.83
"1965-04-27",13931.87,11142.63
"1965-04-28",13927.19,11144.42
"1965-04-29",13917.84,11146.22
"1965-04-30",13947.48,11148.01
"1965-05-03",13967.76,11149.81
"1965-05-04",14013.01,11151.6
"1965-05-05",14045.77,11170.94
"1965-05-06",14080.09,11172.74
"1965-05-07",14070.74,11174.53
"1965-05-10",14042.66,11158.78
"1965-05-11",14027.07,11160.58
"1965-05-12",14089.47,11162.38
"1965-05-13",14142.51,11164.17
"1965-05-14",14117.55,11165.97
"1965-05-17",14031.76,11167.77
"1965-05-18",14020.85,11169.57
"1965-05-19",14055.17,11171.37
"1965-05-20",13980.3,11155.64
"1965-05-21",13914.79,11157.44
"1965-05-24",13813.4,11159.24
"1965-05-25",13894.52,11161.04
"1965-05-26",13849.29,11180.39
"1965-05-27",13779.1,11164.65
"1965-05-28",13871.13,11166.45
"1965-06-01",13919.49,11168.25
"1965-06-02",13666.81,11170.06
"1965-06-03",13638.74,11171.86
"1965-06-04",13673.06,11173.66
"1965-06-07",13638.75,11175.47
"1965-06-08",13492.13,11177.27
"1965-06-09",13354.88,11179.08
"1965-06-10",13308.09,11180.88
"1965-06-11",13370.49,11182.69
"1965-06-14",13198.92,11202.07
"1965-06-15",13275.36,11203.88
"1965-06-16",13387.67,11205.68
"1965-06-17",13473.46,11207.49
"1965-06-18",13411.3,11209.29
"1965-06-21",13367.11,11228.73
"1965-06-22",13393.63,11230.53
"1965-06-23",13310.14,11232.34
"1965-06-24",13137.08,11234.14
"1965-06-25",13059.88,11235.95
"1965-06-28",12831.82,11237.75
"1965-06-29",12960.49,11239.56
"1965-06-30",13230.59,11241.37
"1965-07-01",13288.54,11225.52
"1965-07-02",13396.77,11227.33
"1965-07-06",13371.43,11229.14
"1965-07-07",13322.52,11230.95
"1965-07-08",13437.04,11250.42
"1965-07-09",13488.7,11234.56
"1965-07-12",13486.94,11236.37
"1965-07-13",13472.6,11238.18
"1965-07-14",13517.97,11239.99
"1965-07-15",13495.77,11241.81
"1965-07-16",13492.44,11243.62
"1965-07-19",13484.38,11263.11
"1965-07-20",13316.05,11264.92
"1965-07-21",13242,11266.73
"1965-07-22",13208.8,11250.85
"1965-07-23",13244.75,11252.66
"1965-07-26",13242.98,11254.48
"1965-07-27",13216.07,11256.29
"1965-07-28",13242.59,11258.1
"1965-07-29",13346.1,11259.92
"1965-07-30",13437.05,11244.07
"1965-08-02",13465.13,11245.88
"1965-08-03",13472.79,11247.7
"1965-08-04",13526.02,11231.88
"1965-08-05",13527.4,11233.7
"1965-08-06",13572.77,11235.52
"1965-08-09",13541.15,11219.73
"1965-08-10",13544.09,11221.55
"1965-08-11",13586.32,11205.8
"1965-08-12",13626.98,11207.62
"1965-08-13",13689.63,11209.44
"1965-08-16",13706.72,11211.27
"1965-08-17",13734.81,11195.55
"1965-08-18",13728.32,11197.37
"1965-08-19",13698.27,11199.2
"1965-08-20",13683.94,11201.03
"1965-08-23",13664.88,11185.33
"1965-08-24",13689.83,11169.68
"1965-08-25",13706.91,11171.51
"1965-08-26",13760.14,11173.34
"1965-08-27",13770.94,11175.17
"1965-08-30",13773.88,11177
"1965-08-31",13768.97,11178.83
"1965-09-01",13770.35,11180.67
"1965-09-02",13847.14,11165.03
"1965-09-03",13912.93,11184.33
"1965-09-07",13961.44,11186.17
"1965-09-08",14009.95,11188
"1965-09-09",14047.46,11172.36
"1965-09-10",14084.97,11156.75
"1965-09-13",14127.19,11158.59
"1965-09-14",14073.57,11160.43
"1965-09-15",14151.93,11162.26
"1965-09-16",14231.86,11164.1
"1965-09-17",14237.11,11165.94
"1965-09-20",14243.82,11167.78
"1965-09-21",14203.1,11169.62
"1965-09-22",14269.89,11171.46
"1965-09-23",14214.94,11155.87
"1965-09-24",14242.2,11157.71
"1965-09-27",14343.77,11159.55
"1965-09-28",14310.96,11144
"1965-09-29",14248.11,11111.15
"1965-09-30",14240.59,11113
"1965-10-01",14233.07,11114.85
"1965-10-04",14263.49,11116.7
"1965-10-05",14352.41,11153.26
"1965-10-06",14340.15,11155.1
"1965-10-07",14331.05,11174.36
"1965-10-08",14393.1,11176.21
"1965-10-11",14477.27,11195.51
"1965-10-12",14476.08,11197.36
"1965-10-13",14476.46,11199.2
"1965-10-14",14454.71,11201.05
"1965-10-15",14486.72,11185.42
"1965-10-18",14536.11,11187.27
"1965-10-19",14557.05,11171.67
"1965-10-20",14555.85,11173.52
"1965-10-21",14583.11,11157.96
"1965-10-22",14591.4,11177.23
"1965-10-25",14544.36,11161.66
"1965-10-26",14630.11,11163.51
"1965-10-27",14681.09,11147.99
"1965-10-28",14635.63,11132.49
"1965-10-29",14670.79,11117.04
"1965-11-01",14642.72,11084.38
"1965-11-03",14657.33,11086.24
"1965-11-04",14683.01,11088.1
"1965-11-05",14670.75,11072.75
"1965-11-08",14650.58,11057.44
"1965-11-09",14605.12,11042.16
"1965-11-10",14591.28,11044.03
"1965-11-11",14637.51,11045.9
"1965-11-12",14709.03,11064.91
"1965-11-15",14723.64,11066.78
"1965-11-16",14690.83,11068.65
"1965-11-17",14722.83,11087.71
"1965-11-18",14664.73,11072.38
"1965-11-19",14669.85,11074.24
"1965-11-22",14576.97,11076.11
"1965-11-23",14601.07,11077.98
"1965-11-24",14628.33,11097.06
"1965-11-26",14644.52,11098.92
"1965-11-29",14610.13,11083.58
"1965-11-30",14582.06,11068.27
"1965-12-01",14566.64,11018.82
"1965-12-02",14522.76,11020.69
"1965-12-03",14534.21,11022.57
"1965-12-06",14428.69,10922.74
"1965-12-07",14557.11,10924.62
"1965-12-08",14541.69,10926.51
"1965-12-09",14587.92,10911.56
"1965-12-10",14627.82,10930.29
"1965-12-13",14634.53,10898.53
"1965-12-14",14644.4,10883.66
"1965-12-15",14668.49,10885.55
"1965-12-16",14686.26,10887.44
"1965-12-17",14680.92,10889.33
"1965-12-20",14614.32,10958.55
"1965-12-21",14673.67,10926.7
"1965-12-22",14720.27,10911.77
"1965-12-23",14706.29,10913.66
"1965-12-27",14601.42,10932.38
"1965-12-28",14604.97,10951.13
"1965-12-29",14651.57,10936.16
"1965-12-30",14715.71,10938.05
"1965-12-31",14754.33,10923.11
"1966-01-03",14716.43,10925
"1966-01-04",14731.14,10926.9
"1966-01-05",14827.16,10945.64
"1966-01-06",14862.6,10964.41
"1966-01-07",14877.31,10966.3
"1966-01-10",14909.56,10951.31
"1966-01-11",14924.27,10970.09
"1966-01-12",14891.15,10988.91
"1966-01-13",14920.21,10973.88
"1966-01-14",14944.49,10975.77
"1966-01-17",14989.49,10977.67
"1966-01-18",15020.14,10979.56
"1966-01-19",14980.65,10981.46
"1966-01-20",14929.99,10966.44
"1966-01-21",14949.48,10968.34
"1966-01-24",14989.7,10953.36
"1966-01-25",15013.98,10955.26
"1966-01-26",14992.02,10940.32
"1966-01-27",14989.19,10925.41
"1966-01-28",14933.76,10893.79
"1966-01-31",14867.16,10845.67
"1966-02-01",14754.34,10830.98
"1966-02-02",14815.28,10799.78
"1966-02-03",14836.37,10801.69
"1966-02-04",14935.57,10787.1
"1966-02-07",14990.13,10739.7
"1966-02-08",14985.71,10758.03
"1966-02-09",15068.97,10743.54
"1966-02-10",15034.26,10712.74
"1966-02-11",15033.02,10601.22
"1966-02-14",14990.34,10603.16
"1966-02-15",14934.91,10605.09
"1966-02-16",14935.27,10607.03
"1966-02-17",14857.52,10625.08
"1966-02-18",14819.63,10610.9
"1966-02-21",14735.5,10596.75
"1966-02-23",14675.29,10598.69
"1966-02-24",14583.19,10584.58
"1966-02-25",14625,10570.49
"1966-02-28",14639.71,10524.56
"1966-03-01",14456.76,10526.51
"1966-03-02",14313.66,10528.45
"1966-03-03",14366.62,10530.4
"1966-03-04",14331.92,10548.28
"1966-03-07",14142.59,10566.2
"1966-03-08",14166.87,10600.19
"1966-03-09",14293.16,10618.21
"1966-03-10",14295.12,10604.07
"1966-03-11",14279.54,10589.97
"1966-03-14",14122.1,10607.97
"1966-03-15",14044.36,10674.46
"1966-03-16",14127.61,10692.63
"1966-03-17",14178.98,10727.13
"1966-03-18",14237.94,10745.4
"1966-03-21",14347.44,10780.12
"1966-03-22",14391,10798.5
"1966-03-23",14339.67,10849.99
"1966-03-24",14367.14,10818.84
"1966-03-25",14409.09,10771.41
"1966-03-28",14423.7,10789.77
"1966-03-29",14369.15,10791.7
"1966-03-30",14292.09,10892.93
"1966-03-31",14366.2,10894.86
"1966-04-01",14482.13,10913.46
"1966-04-04",14615.74,10915.39
"1966-04-05",14705.94,10934.04
"1966-04-06",14747.88,10902.56
"1966-04-07",14781.79,10871.22
"1966-04-11",14788.35,10873.15
"1966-04-12",14735.41,10875.08
"1966-04-13",14751.63,10860.43
"1966-04-14",14806.44,10829.28
"1966-04-15",14827.48,10814.73
"1966-04-18",14763.28,10833.16
"1966-04-19",14763.42,10818.61
"1966-04-20",14847.17,10787.66
"1966-04-21",14903.59,10806.03
"1966-04-22",14881.21,10824.44
"1966-04-25",14852.39,10809.92
"1966-04-26",14839.66,10795.42
"1966-04-27",14804.42,10797.37
"1966-04-28",14704.85,10782.91
"1966-04-29",14695.33,10784.85
"1966-05-02",14671.34,10770.42
"1966-05-03",14504.23,10772.37
"1966-05-04",14432,10774.32
"1966-05-05",14198.97,10776.27
"1966-05-06",14186.24,10811.03
"1966-05-09",13943.56,10862.46
"1966-05-10",14067.51,10880.97
"1966-05-11",14093.38,10849.81
"1966-05-12",13934.32,10868.3
"1966-05-13",13813.85,10870.24
"1966-05-16",13645.14,10872.19
"1966-05-17",13521.46,10874.13
"1966-05-18",13762.8,10876.08
"1966-05-19",13748.47,10878.02
"1966-05-20",13816.14,10879.97
"1966-05-23",13941.7,10848.84
"1966-05-24",14035.1,10817.85
"1966-05-25",14085.08,10819.8
"1966-05-26",14086.82,10772.59
"1966-05-27",14130.37,10774.55
"1966-05-31",13939.16,10776.51
"1966-06-01",13936.08,10811.23
"1966-06-02",13915.31,10829.62
"1966-06-03",13933.14,10831.57
"1966-06-06",13831.97,10833.53
"1966-06-07",13738.85,10802.63
"1966-06-08",13756.67,10788.22
"1966-06-09",13850.07,10773.84
"1966-06-10",14002.96,10775.8
"1966-06-13",14067.41,10777.76
"1966-06-14",14107.74,10779.73
"1966-06-15",14054.82,10814.43
"1966-06-16",14014.75,10783.65
"1966-06-17",14022.08,10818.36
"1966-06-20",14018.8,10853.22
"1966-06-21",14057.65,10888.21
"1966-06-22",14081.92,10873.63
"1966-06-23",14026.76,10859.08
"1966-06-24",14041.3,10828.13
"1966-06-27",13961.84,10797.31
"1966-06-28",13896.96,10734.12
"1966-06-29",13767.25,10736.1
"1966-06-30",13749.37,10673.44
"1966-07-01",13891.96,10659.35
"1966-07-05",13927.57,10677.4
"1966-07-06",14130.12,10695.49
"1966-07-07",14183.56,10713.62
"1966-07-08",14222.42,10699.45
"1966-07-11",14198.06,10637.15
"1966-07-12",14107.25,10607.19
"1966-07-13",14014.82,10609.18
"1966-07-14",14100.67,10595.24
"1966-07-15",14144.39,10597.23
"1966-07-18",14131.37,10631.11
"1966-07-19",14025.98,10649.1
"1966-07-20",13894.65,10667.12
"1966-07-21",13897.85,10653.07
"1966-07-22",13881.6,10671.09
"1966-07-25",13627.1,10705.27
"1966-07-26",13607.6,10707.25
"1966-07-27",13674.01,10709.24
"1966-07-28",13622.1,10662.97
"1966-07-29",13596.13,10648.94
"1966-08-01",13388.63,10650.93
"1966-08-02",13393.45,10668.94
"1966-08-03",13527.93,10654.9
"1966-08-04",13655.91,10656.9
"1966-08-05",13668.83,10642.89
"1966-08-08",13629.89,10660.88
"1966-08-09",13589.33,10646.87
"1966-08-10",13529.32,10664.87
"1966-08-11",13516.31,10650.86
"1966-08-12",13542.2,10652.85
"1966-08-15",13474.09,10622.92
"1966-08-16",13295.78,10561.46
"1966-08-17",13224.43,10516.21
"1966-08-18",13060.7,10471.25
"1966-08-19",12974.77,10473.27
"1966-08-22",12752.71,10490.9
"1966-08-23",12733.22,10446.13
"1966-08-24",12890.37,10432.61
"1966-08-25",12728.27,10388.22
"1966-08-26",12462.46,10313.52
"1966-08-29",12159.37,10285.08
"1966-08-30",12376.49,10317.58
"1966-08-31",12579.02,10442.8
"1966-09-01",12677.83,10475.94
"1966-09-02",12634.03,10524.9
"1966-09-06",12561.07,10574.17
"1966-09-07",12467.04,10592
"1966-09-08",12416.76,10609.86
"1966-09-09",12457.24,10627.76
"1966-09-12",12721.34,10629.77
"1966-09-13",12789.36,10631.78
"1966-09-14",12922.2,10570.39
"1966-09-15",13077.72,10540.9
"1966-09-16",13063.77,10542.92
"1966-09-19",13000.42,10451.19
"1966-09-20",12912.59,10484.34
"1966-09-21",12697.36,10549
"1966-09-22",12736.91,10598.36
"1966-09-23",12694.8,10568.78
"1966-09-26",12727.82,10586.58
"1966-09-27",12769,10620.27
"1966-09-28",12609.31,10654.1
"1966-09-29",12480.65,10736.25
"1966-09-30",12523.46,10690.07
"1966-10-03",12254.36,10644.18
"1966-10-04",12289.01,10678.1
"1966-10-05",12224.04,10680.11
"1966-10-06",12121.51,10698.13
"1966-10-07",11984.68,10716.19
"1966-10-10",12203.87,10702.15
"1966-10-11",12267.92,10704.17
"1966-10-12",12617.75,10706.18
"1966-10-13",12595.24,10708.19
"1966-10-14",12549.87,10726.26
"1966-10-17",12693.94,10744.37
"1966-10-18",12893.52,10794.87
"1966-10-19",12792.63,10796.88
"1966-10-20",12760.32,10798.89
"1966-10-21",12819.46,10964.85
"1966-10-24",12859.01,10983.44
"1966-10-25",12939.38,11002.06
"1966-10-26",13052.41,10954.27
"1966-10-27",13160.54,10923.25
"1966-10-28",13164.16,10941.75
"1966-10-31",13159.61,10943.75
"1966-11-01",13261.21,10929.26
"1966-11-02",13274.63,10849.26
"1966-11-03",13224.36,10834.98
"1966-11-04",13267.17,10804.49
"1966-11-07",13256.09,10822.74
"1966-11-09",13364.21,10808.52
"1966-11-10",13449.48,10745.92
"1966-11-11",13459.63,10747.94
"1966-11-14",13368.54,10733.89
"1966-11-15",13422.77,10735.91
"1966-11-16",13535.8,10737.93
"1966-11-17",13444.7,10739.96
"1966-11-18",13358.51,10725.93
"1966-11-21",13169.44,10776.22
"1966-11-22",13102.85,10762.12
"1966-11-23",13193.01,10748.05
"1966-11-25",13299.5,10734.02
"1966-11-28",13278.62,10752.11
"1966-11-29",13233.26,10786.37
"1966-11-30",13240.14,10804.56
"1966-12-01",13181.71,10822.8
"1966-12-02",13191.86,10841.06
"1966-12-05",13211.8,10826.84
"1966-12-06",13311.76,10812.65
"1966-12-07",13457.43,10782.34
"1966-12-08",13513.3,10736.11
"1966-12-09",13529.98,10786.4
"1966-12-12",13672.39,10902.26
"1966-12-13",13630.28,10970.09
"1966-12-14",13617.57,11005.23
"1966-12-15",13456.27,11073.92
"1966-12-16",13447.54,11059.2
"1966-12-19",13398.58,11094.7
"1966-12-20",13349.63,11147.22
"1966-12-21",13421.01,11149.22
"1966-12-22",13474.25,11151.23
"1966-12-23",13440.13,11153.23
"1966-12-27",13364.8,11138.35
"1966-12-28",13302.66,11208.12
"1966-12-29",13265.25,11244.23
"1966-12-30",13260.8,11332.13
"1967-01-03",13271.19,11299.65
"1967-01-04",13301.36,11370.76
"1967-01-05",13476.58,11424.98
"1967-01-06",13574.32,11409.52
"1967-01-09",13680.31,11359.37
"1967-01-10",13682.46,11378.7
"1967-01-11",13793.39,11573.99
"1967-01-12",13868.06,11540.47
"1967-01-13",13972.39,11577.95
"1967-01-16",13938.27,11597.73
"1967-01-17",14093.71,11581.89
"1967-01-18",14186.5,11548.36
"1967-01-19",14193.59,11497.35
"1967-01-20",14236.94,11464.19
"1967-01-23",14291.82,11448.65
"1967-01-24",14313.75,11415.71
"1967-01-25",14207.1,11400.29
"1967-01-26",14202.65,11578.13
"1967-01-27",14262.48,11562.36
"1967-01-30",14347.04,11564.34
"1967-01-31",14340.94,11548.6
"1967-02-01",14313.41,11515.24
"1967-02-02",14365,11517.23
"1967-02-03",14470.97,11519.21
"1967-02-06",14443.45,11485.99
"1967-02-07",14407.68,11470.43
"1967-02-08",14536.73,11454.91
"1967-02-09",14479.54,11456.91
"1967-02-10",14526.18,11389.19
"1967-02-13",14520.08,11391.19
"1967-02-14",14619.46,11324.04
"1967-02-15",14638.08,11274.56
"1967-02-16",14572.65,11293.71
"1967-02-17",14579.73,11278.59
"1967-02-20",14501.12,11229.42
"1967-02-21",14493.37,11197.49
"1967-02-23",14513.64,11148.85
"1967-02-24",14509.19,11184.62
"1967-02-27",14354.76,11203.57
"1967-02-28",14409.64,11205.59
"1967-03-01",14560.11,11292.83
"1967-03-02",14641.36,11346.41
"1967-03-03",14664.92,11365.69
"1967-03-06",14635.75,11385.01
"1967-03-07",14647.78,11404.37
"1967-03-08",14668.05,11389.03
"1967-03-09",14713.04,11460.66
"1967-03-10",14774.51,11445.21
"1967-03-13",14700.84,11464.68
"1967-03-14",14689.79,11501.74
"1967-03-15",14830.37,11538.95
"1967-03-16",14980.83,11576.32
"1967-03-17",15008.6,11542.95
"1967-03-20",15002.08,11562.62
"1967-03-21",14970.62,11494.15
"1967-03-22",15014,11478.64
"1967-03-23",15130.55,11515.74
"1967-03-27",15120.71,11482.64
"1967-03-28",15129.16,11467.16
"1967-03-29",15101.03,11469.17
"1967-03-30",15097.84,11471.18
"1967-03-31",15016.49,11490.7
"1967-04-03",14858.65,11492.71
"1967-04-04",14857.13,11512.27
"1967-04-05",14953.72,11479.21
"1967-04-06",14980.46,11498.74
"1967-04-07",14885.81,11535.91
"1967-04-10",14701.37,11520.32
"1967-04-11",14809.59,11504.77
"1967-04-12",14794.77,11506.78
"1967-04-13",14909.65,11473.77
"1967-04-14",15072.75,11458.33
"1967-04-17",15180.97,11373.59
"1967-04-18",15314.14,11323.99
"1967-04-19",15329.25,11326.02
"1967-04-20",15359.31,11328.06
"1967-04-21",15392.71,11295.84
"1967-04-24",15447.72,11263.76
"1967-04-25",15531,11198
"1967-04-26",15517.83,11166.35
"1967-04-27",15650.99,11168.4
"1967-04-28",15686.05,11103.47
"1967-05-01",15659.58,11088.87
"1967-05-02",15633.11,11107.58
"1967-05-03",15674.82,11126.34
"1967-05-04",15744.79,11111.69
"1967-05-05",15766.54,11080.44
"1967-05-08",15791.62,11032.79
"1967-05-09",15630.46,10952.7
"1967-05-10",15590.69,10954.77
"1967-05-11",15659,10973.21
"1967-05-12",15615.91,10991.68
"1967-05-15",15489.67,10960.97
"1967-05-16",15562.97,10946.7
"1967-05-17",15504.91,10932.46
"1967-05-18",15465.14,10934.53
"1967-05-19",15390.45,10936.61
"1967-05-22",15325.74,10873.75
"1967-05-23",15254.38,10859.68
"1967-05-24",15081.6,10861.76
"1967-05-25",15251.33,10880
"1967-05-26",15218.22,10963.38
"1967-05-29",15138.54,11014.66
"1967-05-31",14905.91,11082.83
"1967-06-01",15098.92,11118.16
"1967-06-02",15027.56,11103.57
"1967-06-05",14803.23,11039.37
"1967-06-06",15104.32,11057.96
"1967-06-07",15219.18,11076.58
"1967-06-08",15302.45,11029.08
"1967-06-09",15330.85,11014.7
"1967-06-12",15412.46,10951.29
"1967-06-13",15510.69,10937.08
"1967-06-14",15475.91,10874.33
"1967-06-15",15492.67,10876.42
"1967-06-16",15501.86,10814.2
"1967-06-19",15498.51,10816.3
"1967-06-20",15495.16,10738.74
"1967-06-21",15449.94,10740.84
"1967-06-22",15413.09,10742.94
"1967-06-23",15419.79,10745.04
"1967-06-26",15361.16,10731.3
"1967-06-27",15305.89,10701.82
"1967-06-28",15309.24,10751.37
"1967-06-29",15233.87,10769.35
"1967-06-30",15200.37,10755.57
"1967-07-03",15247.27,10773.56
"1967-07-05",15324.33,10855.62
"1967-07-06",15319.31,10906.1
"1967-07-07",15382.97,10875.9
"1967-07-10",15444.95,10878
"1967-07-11",15518.65,10961.12
"1967-07-12",15506.93,11028.66
"1967-07-13",15511.96,11030.75
"1967-07-14",15567.23,11016.42
"1967-07-17",15570.59,11002.12
"1967-07-18",15697.89,10939
"1967-07-19",15724.69,10892.53
"1967-07-20",15759.87,10862.42
"1967-07-21",15793.37,10864.53
"1967-07-24",15743.12,10834.54
"1967-07-25",15662.73,10804.69
"1967-07-26",15801.75,10759.11
"1967-07-27",15852,10792.99
"1967-07-28",15877.13,10811.04
"1967-07-31",15922.35,10829.12
"1967-08-01",16027.88,10815.26
"1967-08-02",16098.23,10801.42
"1967-08-03",16079.8,10835.47
"1967-08-04",16109.95,10789.73
"1967-08-07",16069.76,10744.28
"1967-08-08",16089.85,10778.08
"1967-08-09",16106.6,10780.2
"1967-08-10",16066.41,10766.45
"1967-08-11",16004.44,10752.74
"1967-08-14",15920.69,10754.86
"1967-08-15",15944.14,10741.18
"1967-08-16",15908.97,10759.11
"1967-08-17",15924.04,10761.23
"1967-08-18",15950.84,10763.36
"1967-08-21",15863.75,10749.66
"1967-08-22",15780.01,10751.79
"1967-08-23",15759.91,10738.13
"1967-08-24",15674.49,10724.5
"1967-08-25",15610.85,10726.63
"1967-08-28",15602.48,10744.52
"1967-08-29",15644.35,10746.64
"1967-08-30",15677.85,10748.77
"1967-08-31",15774.99,10750.9
"1967-09-01",15783.37,10768.83
"1967-09-05",15873.81,10802.67
"1967-09-06",15905.63,10852.63
"1967-09-07",15897.26,10854.75
"1967-09-08",15903.96,10809.03
"1967-09-11",15935.78,10779.42
"1967-09-12",16012.82,10781.55
"1967-09-13",16181.98,10799.54
"1967-09-14",16218.82,10785.81
"1967-09-15",16231.29,10772.12
"1967-09-18",16277.16,10758.45
"1967-09-19",16218.51,10697.71
"1967-09-20",16213.8,10715.52
"1967-09-21",16320.38,10670.73
"1967-09-22",16364.56,10672.88
"1967-09-25",16466.08,10643.89
"1967-09-26",16328.18,10646.03
"1967-09-27",16335.28,10632.66
"1967-09-28",16337.32,10650.33
"1967-09-29",16325.87,10714.91
"1967-10-02",16262.16,10685.77
"1967-10-03",16319.83,10687.91
"1967-10-04",16284.78,10658.89
"1967-10-05",16327.28,10661.04
"1967-10-06",16428.79,10663.19
"1967-10-09",16472.98,10649.79
"1967-10-10",16362.06,10590.08
"1967-10-11",16284.86,10576.85
"1967-10-12",16182.38,10579
"1967-10-13",16226.56,10535.17
"1967-10-16",16102.16,10491.62
"1967-10-17",16062.05,10418.21
"1967-10-18",16106.24,10345.58
"1967-10-19",16138.63,10318.04
"1967-10-20",16132.24,10335.06
"1967-10-23",16063.47,10322.4
"1967-10-24",15974.48,10324.58
"1967-10-25",15993.37,10341.61
"1967-10-26",16066.22,10343.78
"1967-10-27",16071.63,10375.77
"1967-10-30",16045.01,10348.14
"1967-10-31",15795.87,10261.61
"1967-11-01",15698.44,10219.85
"1967-11-02",15638.11,10192.88
"1967-11-03",15545.75,10122.7
